Website,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by blackwasp
Driving the 1.4L MultiAir Automatic



Sweeeeeet feature - even when you are driving in ""D"" mode, the MID tells you what gear is engaged (D1, D2...). Us enthusiasts always like to know what gear the car is in, but rarely do AT cars give us that data
Isn't this a standard feature now on VW DSG cars ? AFAIK its there on my 2017 VW Ameo. Sweeeeeet feature indeed !",,,,,,,
Team-BHP,Jeep Compass,,"The engine+gearbox combo with the feature list (no paddle shifters, no cruise control, no AT is in the lower variants and No 6 Airbags) make the Creta and Tucson (at both ends of the price band) compelling and logical options.

That being said, the Snob value of the Compass along with the fantastic design will pull many customers towards the Compass (at least the young urban folks who may not be concerned much about the VFM quotient).",,,,,,,
Team-BHP,Jeep Compass,,"Short and crisp review! Thanks for sharing

The Compass diesel had enough pizzazz to mask some of its shortcomings, and FCA had cleverly packaged it such that positives outshine negatives. But in this case it clearly gives a feel of made-to-cost approach. It’s an AT, but no sports mode, no paddles – really for a 20 lakhs vehicle!!?",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by RajeevMD
Isn't this a standard feature now on VW DSG cars ? AFAIK its there on my 2017 VW Ameo. Sweeeeeet feature indeed !
Yes, it's true all the DSG equipped cars shows which gear is engaged.",,,,,,,
Team-BHP,Jeep Compass,,"Thanks for the review blackwasp.

Expected the turbo petrol and a 7 speed Dual Clutch on a vehicle like the Compass to be a sweet package and an AT that would be enjoyable to drive. Disappointing to see it is not as accomplished as one would expect and missing both sports mode as well as paddle shifts is a downer.

Still a good choice to have and I expect it to do well.

Quote:
Originally Posted by RajeevMD
Isn't this a standard feature now on VW DSG cars ? AFAIK its there on my 2017 VW Ameo. Sweeeeeet feature indeed !
Yup, has always been the case with VW DSG cars- In all modes clearly shows the gear you are in. Extremely useful.",,,,,,,
Team-BHP,Jeep Compass,,"Umm, contrary to popular equipment, I’m digging this car.

It’s
+ A turbo petrol
+ Not linear (torque steer!!)

I like my cars to be temperamental and this fits the bill. This is basically the next level of Abarth Punto. Perfecto.",,,,,,,
Team-BHP,Jeep Compass,,"We recently got the Compass AT and i have to say its very ordinary below 1500-1800 RPM. Its only once you have hit the higher revs does the car really begin to gallop. I find the initial turbo lag and the painfully slow gearbox to be a real problem. At start, if you push on the pedal, it moves forward and then whines as if its in neutral and the up shift is slow. I drive a Corolla CVT and i find that thoroughly enjoyable and linear as compared to this gearbox.

Having said that, the car looks like a million bucks, the interior plastics and quality are very very good, the feel good factor it offers is a real positive.",,,,,,,
Team-BHP,Jeep Compass,,"Very informative review, especially the technical bits around the engine and gearbox.

The BMW VANOS isn't what I'd call ultra reliable. If it shows signs of failing (excess noise), it is time you think of selling the car. For what seems to be an even more complex system, the MultiAir has been reliable. No questions about Honda's iVtec.

It is pretty evident that the foundation block of this engine is the age old 1.4 Fire series from Fiat. The MultiAir version is heavily reworked internally, slapped with an ultra modern intake and fuel injection system, an intercooler and turbocharger. However; there is no taking away some aspects and that is the dull bottom end response which applies even to the NA 1.4l. Yes; you should ideally get past this with a turbo but that ain't the case. The T Jet suffers from annoying lag too.

Quote:
Originally Posted by blackwasp
There is a hint of cabin shake on startup - accentuated by the fact that one doesn't expect this from a petrol engine. The engine is audible inside the cabin, but it's not loud at idle
Strange. No shake or noise from the older generation of this engine and on a much cheaper car.

Quote:
Originally Posted by blackwasp
It wouldn't even allow me a downshift from 4th gear at 3,800 rpm into 3rd.
To me this sounds like some protective measure to not kill the gearbox. Thats within the zone where the engine is pushing peak torque so maybe it is a case of saving the shift mechanism, bearings, etc. Hard to say unless the designers themselves spoke about why they keep such limitations.

On one side you have the brilliant dsg which in my books trumps even the ZF's on BMW's. The trade off being the gearbox might fall apart at any time. Then you have Ford and ""Other"" systems that are also dual clutch but are no match to the dsg when it comes to speed. Reliabilty is also suspect.

Quote:
Originally Posted by nik_kapur
I drive a Corolla CVT and i find that thoroughly enjoyable and linear as compared to this gearbox.
The quality of the drive is further assisted by the excellent 1.8l engine. The Toyota 1.8l is a solid NA engine with brilliant bottom end even by todays standards. Probably the reason why they continue to use this engine in pretty much every corner of the world. No tiny turbo petrol can match the bottom end of this engine.

FCA really need to offer this brilliant petrol in manual top trim. I bet that will shave off almost 2 lacs straight. This AT is almost 24-25 lac car. I would start to veer towards an Octavia Tsi.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by nik_kapur
We recently got the Compass AT and i have to say its very ordinary below 1500-1800 RPM. Its only once you have hit the higher revs does the car really begin to gallop. I find the initial turbo lag and the painfully slow gearbox to be a real problem. At start, if you push on the pedal, it moves forward and then whines as if its in neutral and the up shift is slow. I drive a Corolla CVT and i find that thoroughly enjoyable and linear as compared to this gearbox.
Congratulations on the car . You are one of the first few in our forum to get the AT. eagerly waiting for your ownership report. It will surely help others in making an informed decision.

Quote:
Originally Posted by nik_kapur
Having said that, the car looks like a million bucks, the interior plastics and quality are very very good, the feel good factor it offers is a real positive.
For a car that is close to 2 million on road, that is quite less!
On a serious note, the car looks smashing no two ways about it.",,,,,,,
Team-BHP,Jeep Compass,,"The dilemma persists. My next car would definitely be the compass. No Creta or Tuscon for me.

I don't like the smell of burnt diesel. But then I don't want another 'underpowered' car like my current Ecosport AT.

Too many negatives for the Compass AT to overlook.",,,,,,,
Team-BHP,Jeep Compass,,4 to 5 months ago when I was deciding on the Creta AT petrol the Jeep Petrol AT was another wildcard option. But instinct told me to go with the tried and tested Creta with more back bench space as the car was going to be largely chauffeur driven. I'm glad i didn't wait for the Jeep AT petrol! The lack of back space and a underwhelming engine would have not served my purpose at all.,,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by civic-sense
But then I don't want another 'underpowered' car like my current Ecosport AT.
The Compass Petrol AT isn't underpowered at all! In fact, it's a fast SUV. What takes away from the driving experience is the lag & dimwitted gearbox.",,,,,,,
Team-BHP,Jeep Compass,,"Great review there . I really loved the section where you explained about the multi air technology.
I am not an AT fan and even if I drive an AT someday, it would be a DSG for sure. Have heard that ZF is equally impressive though I don't have any experience. The kind of power and torque the 1.4 makes, its just brilliant. For eg: The Jetta 1.4 tsi made 120 bhp and 200 NM while the Octavia 1.4 tsi makes 148 bhp and equals the multiair in torque.

After driving the 1.3 MJD for the past 2.5 years I am not averse to lag, in fact I love the silence before the storm kind of feeling which the 1.4 multi air should provide, given the specs, at least in manual guise",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by The Brutailer
It’s
+ A turbo petrol
+ Not linear (torque steer!!)
With a good manual gearbox (as per reviews of the diesel), the base Sport variant which gets most of the safety features sound like the best bet - if Compass petrol is of interest to you in terms of performance.",,,,,,,
Team-BHP,Jeep Compass,,Has anybody got delivery of base petrol manual? There are no TD vehicles and I am not sure if it's in production yet.,,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by sandeepmohan
The BMW VANOS isn't what I'd call ultra reliable. If it shows signs of failing (excess noise), it is time you think of selling the car. For what seems to be an even more complex system, the MultiAir has been reliable.
I beg to differ here, this is very misleading. BMW VANOS & Valvetronic is in production since early 2000s and applied across all BMW gasoline engines. Even the latest B38, 1.2L engine applied with Valvetronic which is in MINI and also PSA applied the same in Prince 1.6L in Europe. MultiAir is applied only in expensive FIAT cars. No other customer got them so far in production. Reliability in just few cars Vs whole family of Gasoline engines in BMW is not a fair comparison! Perhaps, this may be one off case with your experience but definitely Valvetronic & MultiAir are world apart!

Quote:
Originally Posted by blackwasp

If you suddenly kickdown the accelerator in traffic, there are times when there is no response for 1-1.5 and at times 2 seconds, after which the turbo spools, the gearbox shifts down and you get a sudden surge of power with accompanying torque steer. This can take getting used to, especially when closing traffic gaps or during quick overtakes. The lack of a torque converter on the gearbox only adds to the delay;
This is the piece I was personally interested to know from the review here. Based on the industry study & literature, 0.5 second interruption between gear shifts in AT is acceptable and mostly not perceptible by many drivers. For a dual clutch AT, where the fundamental design objective is to have the shift quicker due to independent clutches for each bank of gears, does not seem to be right to take 1 ~ 2 seconds. And so, on the contrary, one could doubt the engine's MultiAir system, which essentially hinders the aspiration of the engine. The technology, undoubtedly great! However, it needs to be tuned for faster response. There're so many hidden stuff going on in the background when you floor the pedal or let go smoother.

Here's what happens in little bit of technical details: Host of sensor inputs checked at the ECU and it selects the right combination of valve lift / timing to satisfy the need of the Torque Demand (Pedal input is converted into Torque Demand). And as it was explained in this review, there are many systems need to act fast: The cam input is being taken but converted into hydraulic stiffness and again the amount of oil determines the valve lift / timing and coupled with the solenoid actuation. Most of the solenoid valves operate around 40 ~ 50 millisecs (0.04 second). However, the time takes to either pressurize or relieve the pressure from the chambers before transferring motion to the valve is not as fast as solenoid. Even it is 0.2 ~ 0.3 seconds, it is adding to 0.5 seconds gear shift interrupt and in total comes to 0.8 sec. Add all variations in real world scenario, you might be perceiving the response delay of 1.0 sec or more particularly when you are accelerating. Usually, for these kind of technologies, accumulation of ECU signals, responses and final actuation is not perceptible in steady state driving. However, when you really need the engine to respond fast, the LOGIC plays major role in switching from one mode to the other. Probably comparable to ""Gear Hunting"" in AutoShift of Maruti Celerio.

Even then, this technology applied only to FCA so far but successful in gasoline dominated markets such as USA. It is my belief based on experiences that the software & host of other conditions might not have tuned for India as it calls for greater investment, long cycle development, calibration & implementation and not to mention the sad state of India specific product engineering at FCA which is non-exist!

Quote:
Originally Posted by blackwasp
Although I must add, the 1.4L MultiAir is 'boomier' than you would expect in a Rs. 25 lakh car. The engine note is alright, yet certainly not what us enthusiasts would call a 'sweet enjoyable sound'.

Overall, we'll say that the Petrol engine does the job, but it doesn't impress like the 2.0L diesel did. The Compass diesel has a jewel of an engine; it makes more power as well as torque. We look forward to the upcoming Diesel AT variant. Even the Petrol AT's gearbox is strictly average. On paper, 7 gears & dual-clutch tech puts it on par with VW's DSG, although in the real world, it can't match the speed & intelligence of the DSG. There's no comparison.
Again, I really doubt if the dual clutch AT is the only culprit here. From a comparison standard, VW DSG is mated to Engine that does not have a sophisticated system to alter the breathing of the engine other than throttle control for a gasoline car.

Thanks to reviewers in detailing out the experience & observations. It was well written and greatly comprehended!!",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Pam81
I beg to differ here, this is very misleading.
I do not recall writing that every VANOS system, on every BMW falls apart. If you are going to buy an old BMW that does use VANOS, it is very important to check it is functioning well. I do not have the ability to judge a failing vanos nor does a regular mechanic. Only mechanics who are familiar with vanos can identify a fault or signs of excess noise. To you and me, the engine would sound just fine. The earlier generation vanos systems are known to fail. It is one of those things you'd check as part of a PDI. Failures have been reported even on a BMW Z4 that uses the 3l straight six. The same engine is used on other BMW's too.

MultiAir was applied to a Fiat Punto almost a decade ago on the very same engine block that the Jeep Compass uses today. This is not considered a expensive car.

I am not sure what you mean by customer.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by sandeepmohan
I do not recall writing that every VANOS system, on every BMW falls apart. If you are going to buy an old BMW that does use VANOS, it is very important to check it is functioning well.
Thanks for clarifying. VANOS & MultiAir are different from a functional perspective. MultiAir & BMW Valvetronic are apple to apple. MultiAir also has a functionality for phasing (timing change) but in a very constrained manner. It can't match VANOS, moreover, MultiAir is only for Intake and not for exhaust where as VANOS is for both Intake & Exhaust.

Quote:
Originally Posted by sandeepmohan
I do not have the ability to judge a failing vanos nor does a regular mechanic. Only mechanics who are familiar with vanos can identify a fault or signs of excess noise. To you and me, the engine would sound just fine. The earlier generation vanos systems are known to fail. It is one of those things you'd check as part of a PDI. Failures have been reported even on a BMW Z4 that uses the 3l straight six. The same engine is used on other BMW's too.
Not all of us are competent to do so and I did not meant to be that way.

Quote:
Originally Posted by sandeepmohan
MultiAir was applied to a Fiat Punto almost a decade ago on the very same engine block that the Jeep Compass uses today. This is not considered a expensive car. I am not sure what you mean by customer.
Right, but the same Punto would cost you ~20% more if it's offered in India. MultiAir is from INA Schaeffler, who is Tier-1 supplier, I meant here OE customers such as FIAT, NISSAN, BMW etc.... So far, it is strictly with FIAT and not in every FIAT car!",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Pam81
MultiAir is from INA Schaeffler, who is Tier-1 supplier, I meant here OE customers such as FIAT, NISSAN, BMW etc.... So far, it is strictly with FIAT and not in every FIAT car!
Small correction there. Multiair was developed by FIAT Powertrains Technologies who later licensed the technology to Schaeffler.",,,,,,,
Team-BHP,Jeep Compass,,"I am surprised to see not having paddle shifters as a negative. Correct me if I am wrong but isn't paddle shifters same as having manual mode, all thats different is the location and convenience.

Moreover some vehicles have paddle shifters and some manual mode E.g. Vento TDI vs City CVT in terms of implementation of manual mode.

I am further surprised to read Jeep DCT not in same league as VW DSG. Could it be due to mating of gear to engine performance.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by heydj
I am further surprised to read Jeep DCT not in same league as VW DSG. Could it be due to mating of gear to engine performance.
The DSG is in a class of its own. No other dual clutch system matches it when it comes to performance. ZF's have but not under all applications.

The engine on the Jeep is superb. It is the gearbox that kinda kills the experience.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Dr.Naren
Has anybody got delivery of base petrol manual? There are no TD vehicles and I am not sure if it's in production yet.
I don't think it's been produced either. Not even there in Jeep's media fleet (we asked for it).

Quote:
Originally Posted by heydj
I am surprised to see not having paddle shifters as a negative. Correct me if I am wrong but isn't paddle shifters same as having manual mode, all thats different is the location and convenience.
With paddle shifters, you don't have to take your hand off the steering wheel. Plus, it's more or less expected in premium cars (even the cheaper Civic had it way back in 2006!).

Quote:
Originally Posted by sandeepmohan
The engine on the Jeep is superb. It is the gearbox that kinda kills the experience.
The engine contributes to the slow response times because of turbo lag.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by CrAzY dRiVeR
Small correction there. Multiair was developed by FIAT Powertrains Technologies who later licensed the technology to Schaeffler.
Yes, you are correct. But currenly, FPT has sold all the contract rights to Schaeffler in marketing & selling to any one else worldwide. Recently, in an Industry conference here in Pune, Schaeffler was showcasing the MultiAir in hardware for OE customers!",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by GTO
I don't think it's been produced either. Not even there in Jeep's media fleet (we asked for it).
It might not be available in the press fleet but they're being produced for sure and there are quite a few on the road.",,,,,,,
Team-BHP,Jeep Compass,,"I'm really disappointed with the Compass Petrol AT. The DCT isn't that great and we had almost bought one for my dad's close friend if not the gearbox didn't act as a fly in the ointment. So, we shifted the booking to a Limited 2.0D and bought her home a couple of days back and we're glad that we bought this over the AT.

I really had a lot of hopes with this DCT + turbocharged-petrol combo. I was really hoping something great as it has a whole lot of tech involved in it. Sadly, it disappointed us and IMO the 1.4 TJet is a lot involving to drive.

So, it's the diesel ONLY if it's a Compass and I'm eagerly waiting for the Diesel AT and hope that it's a good package and also hope that it's also available in the topend 4x4 trim.

Varun",,,,,,,
Team-BHP,Jeep Compass,,"Out of the 10389 Compasses sold so far only 1294 are petrol AT (assuming petrol MT is not available to buy). Which is nothing great.

I guess most are waiting for the Diesel AT. Any idea when that would be arriving?

http://www.autopunditz.com/autopedia...nger-vehicles/",,,,,,,
Team-BHP,Jeep Compass,,"I have test driven the petrol auto twice but did not find the gear indicator.That is surprising considering I can clearly see in the pics in this review.I could only see D and not D2/3 etc.

Do we need to activate that in settings?",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by joy_swift
I have test driven the petrol auto twice but did not find the gear indicator.That is surprising considering I can clearly see in the pics in this review.I could only see D and not D2/3 etc.

Do we need to activate that in settings?
If I remember correctly, it's in the screen settings, for the top middle portion.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by civic-sense
Out of the 10389 Compasses sold so far only 1294 are petrol AT (assuming petrol MT is not available to buy). Which is nothing great.

I guess most are waiting for the Diesel AT. Any idea when that would be arriving?

http://www.autopunditz.com/autopedia...nger-vehicles/
Any update on this? Look's like the diesel AT is permanently delayed.
The last I read, the delay was being attributed to high demand of the manual variant but that is true even for the Nexon but Tata's are moving full steam ahead with the AMT.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by S2!!!
It might not be available in the press fleet but they're being produced for sure and there are quite a few on the road.
Quote:
Originally Posted by GTO
I don't think it's been produced either. Not even there in Jeep's media fleet (we asked for it).
I stand corrected. Deliveries for the petrol MT haven't begun. It's likely to begin soon, but there's no fixed date mentioned.",,,,,,,
Team-BHP,Jeep Compass,,"A friend of mine bought one to supplement his ageing BMW 320d

Likes - Performance despite the lag, the build and most of all the Android interface

Dislikes - only gets 5-6 km/l in town and 10km/l on the highway",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by blackwasp

However, what is not cool is that every time you drive off after restarting the car, you have to manually disengage the electronic brake. This can be disabled (auto e-park brake setting), but we don't recommend it. What Jeep should have rather done is that, with the foot on the brake and gear in D mode, the parking brake should have automatically disengaged (even when you've just started the car).
Was going through the review again now that I have driven my Compass for around 1200 kms.

I have never had to manually disengage the electronic brake while starting the car or moving from P to D in a traffic signal.

As soon as you shift from P to D,the electronic brake automatically disengages",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by joy_swift
Was going through the review again now that I have driven my Compass for around 1200 kms.

I have never had to manually disengage the electronic brake while starting the car or moving from P to D in a traffic signal.

As soon as you shift from P to D,the electronic brake automatically disengages



This only is an issue if you try to drive off without putting on the seatbelt - in that case the parking break will not release automatically. So it's actually a safety feature.",,,,,,,
Team-BHP,Jeep Compass,,"According to the mid grabs that I saw the car was giving about 6.89 to the litre?
Was that with spirited driving or were you guys going about it peacefully ?
If it was sedate driving , what kind of ARAI figure is 14kmpl?
Isn't 5-6 in the city really bad ?",,,,,,,
Team-BHP,Jeep Compass,,"Jeep's poor reliability will come back to bite it. I've posted about some niggles on the Compass Diesel review thread. Now, here is a Petrol AT customer who has had his gearbox replaced!! The car had just 2,000 km on the odo.

I have viewed the correspondence he's had with FCA India. The vehicle stalled 3 - 4 times on the road before the workshop took his complaints seriously. To the company's credit, they have offered him an extended warranty (2 years) + maintenance package + loaner car.",,,,,,,
Team-BHP,Jeep Compass,,"Hello,
We recently took a test drive of the automatic model of the compass. I found that, on disengaging the parking brake and slotting the gear into reverse, there was a slight jerk before the car started moving backward. The same goes for moving forward. Could this issue be specific to the test drive car, or is it prevalent in the other cars too? Please do throw some light on this.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Vinay23
Hello,
We recently took a test drive of the automatic model of the compass. I found that, on disengaging the parking brake and slotting the gear into reverse, there was a slight jerk before the car started moving backward. The same goes for moving forward. Could this issue be specific to the test drive car, or is it prevalent in the other cars too? Please do throw some light on this.

This has not been my experience over the past year driving my Petrol AT.",,,,,,,
Team-BHP,Jeep Compass,,"Has anyone driven the Petrol Manual version of the Compass, or can someone route me to a review on the petrol Manual somewhere in the internet....

been looking for an upgrade from my city and the Petrol Manual Compass fits my budget and the requirement of a small Petrol SUV ,wanted the experts opinion on the same .",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by GTO
Jeep's poor reliability will come back to bite it. I've posted about some niggles on the Compass Diesel review thread. Now, here is a Petrol AT customer who has had his gearbox replaced!! The car had just 2,000 km on the odo.
Adarsha writes in with another sad update:
Quote:
So after FCA's and the dealer's bullying tactics, I reluctantly accepted the vehicle on 4th December 2018. But guess what...the vehicle broke down in the middle of traffic on 25th December at Nal Stop, Pune. The dealer visited me twice post that and today, on 7th Jan 2019, FCA personnel showed up, took some records and left.

I'm done putting my and my family's life in danger in that vehicle. The problem that started way back in Feb 2018 still persists, and honestly, the company still looks clueless. They even changed the transmission without my consent.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Fusion2006
This has not been my experience over the past year driving my Petrol AT.
Hi Fusion2006, can you please share what avg mileage (actual) you are getting in City and highways?

Thanks",,,,,,,
Team-BHP,Jeep Compass,,"Rated 5 stars! The reliability and poor fuel efficiency made me say no to the Petrol AT. Otherwise, it's one heck of a vehicle. Loved it!
That said, I'd definitely buy the diesel. When is the AT coming??",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by apratimg
Hi Fusion2006, can you please share what avg mileage (actual) you are getting in City and highways?

Over the past 10,000 km or so, about 10 kmpl. This is probably 50:50 highway and city traffic, with climate control on 100% of the time.



These days if I drive carefully without accelerating too hard, I can keep it around 11.



On highways, easily 12-13. More if driving sedately.",,,,,,,
Team-BHP,Jeep Compass,,"The engine/transmission/features of the Compass are a bit confusing. Can one buy a petrol manual in Limited trim (lower trims don't have six airbags)? Failing this, can one buy a petrol automatic with six airbags?",,,,,,,
Team-BHP,Jeep Compass,,Also wanted to know what is the typical full service cost for the auto variant? Are we looking at 8k to 10k range or even more?,,,,,,,
Team-BHP,Jeep Compass,,"Hormazd has posted the test run of the Trailhawk on Instagram. The car has insane off-road capabilities by the look of it :
https://www.instagram.com/p/ByQK0_nn...=17xflxvvroqv5",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by aarvee
Also wanted to know what is the typical full service cost for the auto variant? Are we looking at 8k to 10k range or even more?
for both auto and manual typical service cost between 12-15k per service. 4 year service is slightly costlier.",,,,,,,
Team-BHP,Jeep Compass,,"Saw this mentioned in the KIA Thread - https://www.rushlane.com/jeep-compas...-12323764.html

I had the same issue with the Compass in Mumbai, with multiple visits to the dealer and getting in touch with FCA. The car is giving 5 milage in normal driving and they refused to accept this is an issue. I wonder if I should start a new thread and put pressure on FCA.

Also but OT but there should be some kind of PIL against ARAI for giving some real insane and unrealistic milage figures for most cars. Even the Indian KONA is rated (and advertised) with much higher range than same car has been rated by agencies abroad, this would be a much bigger issues in case of EVs where you might be left in lurch. As a Government of Indian institution it's the agency's job to protect interest of consumers and it's failed to do that.",,,,,,,
Team-BHP,Jeep Compass,,"The Compass petrol is capable of decent efficiency so long you drive it keeping in mind turbo petrol engine characteristics. Here is my car's fuel efficiency stats ever since i got delivery.
I am not what you would call a sedate driver. But i do use momentum well.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by achyutaghosh
The Compass petrol is capable of decent efficiency so long you drive it keeping in mind turbo petrol engine characteristics. Here is my car's fuel efficiency stats ever since i got delivery.
I am not what you would call a sedate driver. But i do use momentum well.
Do you use some kind of automated tool to create this chart ?

Or just religiously note down kmpl figures every time you refuel?",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Fusion2006
Do you use some kind of automated tool to create this chart ?

Or just religiously note down kmpl figures every time you refuel?
Answer to all your questions:

https://www.team-bhp.com/forum/shift...er-tool-3.html (Car Expense Tracker Tool)

Just use one of those fuel logging apps.",,,,,,,
Team-BHP,Jeep Compass,,"I am planning to upgrade from my City iVtec to Jeep compass Limited plus (petrol). I am always for a manual shift lover but thinking of Auto this time. Seems auto transmission in Jeep not really great.
Further, it's not clear whether petrol version have a MT version.
How about the servicing experiences and expenses in Mumbai.
Regards
Subrat",,,,,,,
Team-BHP,Jeep Compass,,"There is a manual transmission ( Sports - Petrol) for 1.4 multiair petrol JC.
Further, why do you think Jeep auto is not very great? what is your expectation from the car, and I might give you real feedback on JC Petrol Auto that I drive.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Roadster17
There is a manual transmission ( Sports - Petrol) for 1.4 multiair petrol JC.
Further, why do you think Jeep auto is not very great? what is your expectation from the car, and I might give you real feedback on JC Petrol Auto that I drive.
Thank you so much. Not a very technical person about vehicle but going through the review here - about the AT. Some transmission lag I could make out. May be you are right. AT is good. Would be thankful to know about the maintenance/service experience in Mumbai and how about the costs?",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Subrat Seet
Seems auto transmission in Jeep not really great.
It is not great if you pitch it beside VW's excellent dsg but then nothing is, unless you head into the high end ZF's and Porsche dct's. As an automatic in a mainstream car, it does the job very well. Make sure you take every possible warranty and additional insurance cover that covers the gearbox as anything dual clutch has some risk to it.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Subrat Seet
Thank you so much. Not a very technical person about vehicle but going through the review here - about the AT. Some transmission lag I could make out. May be you are right. AT is good. Would be thankful to know about the maintenance/service experience in Mumbai and how about the costs?
Well there is a lag below 1800 rpm, but in city that will not make a difference as in any case you are supposed to go slow and steady within city. On highways you are almost always above 1800 rpm. There is nothing that cannot be solved by a bit of heavy foot if you need any more punch. It is seriously enjoyable to drive if you drive the way it is meant to. And that you will learn in due course of ownership. As advised, buy the max 5 years warranty pack and take engine cover for sure in insurance.

Maintenance/Service cost is normal because the interval is 15000 km/1 year not like others which has 6 monthly intervals. So the amount might look high in the bill however that needs to be compared with 2X bill of other manufacturers. Rest when you own a premium brand you should expect a premium in service charge as well.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Roadster17
Maintenance/Service cost is normal because the interval is 15000 km/1 year not like others which has 6 monthly intervals. So the amount might look high in the bill however that needs to be compared with 2X bill of other manufacturers. Rest when you own a premium brand you should expect a premium in service charge as well.

Hi, can I ask what mileage the car is giving? And is 22l on road for a Jeep Longiture Option(automatic) a good deal? Thank you.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by HK. Oby
Hi, can I ask what mileage the car is giving? And is 22l on road for a Jeep Longiture Option(automatic) a good deal? Thank you.
Well it all depends on your driving. If you know how to caress the beast it will reward with decent figures or it will sip.
I drive in Delhi NCR which has good amount of bad traffic

I am getting on an average of 9 kmpl ( 25% highway, 75% city ) with mix of very sedate and very mad driving. Lately i have controlled myself and avoid full throttle and am getting 10 kmpl ( attachment ) for the past 745 kms. But even in these 745 kms , I have pushed the beast ( floored to metal) lot of times. On a very congested stretch i get around 7 - 8 kmpl, and on Highways 12-14.

I think you can push a bit more for the Jeep Longitude. They should do something in Insurance,as that is what they did for me. Nothing else.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by Roadster17

Maintenance/Service cost is normal because the interval is 15000 km/1 year not like others which has 6 monthly intervals. So the amount might look high in the bill however that needs to be compared with 2X bill of other manufacturers.
I think almost all cars in that segment apart from the Innova which anyways isn't in the same group of vehicles, have a 1 year service interval. The km range may be lesser (10k km is standard I guess) but then most people considering buying a petrol SUV would not be doing more than that in a year.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by drmohitg
I think almost all cars in that segment apart from the Innova which anyways isn't in the same group of vehicles, have a 1 year service interval. The km range may be lesser (10k km is standard I guess) but then most people considering buying a petrol SUV would not be doing more than that in a year. Even my VW gives 15k interval. And i think this is a minimum you should get.
Yes most of the modern manufacturers nowadays give 1 year and 10000 km intervals. But a difference of 5k on a year is a good difference. Even 40 km per day would cross the interval in 8 months and if you do any outstation this will be even quicker. That is my worry.",,,,,,,
Team-BHP,Jeep Compass,,"Quote:
Originally Posted by HK. Oby
Hi, can I ask what mileage the car is giving? And is 22l on road for a Jeep Longiture Option(automatic) a good deal? Thank you.
Refer https://gaadiwaadi-com.cdn.ampprojec...mq331AQCKAE%3D

It seems it is the best time to get one.",,,,,,,
Team-BHP,Jeep Compass,,"Friends, I have decided to book Jeep compass Limited AT Petrol, black color. The reason to narrow down this as following.
1. Getting good cash discount around 1.85 lakh (On road 21.90L).
2. My daily driving is 40KM mostly on highway.
3. I need AT & petrol combination as being in NCR I am not convinced about diesel car future.
4. After driving Jeep, I forget rest in competition.

Now I need your help to resolve following 3 question.
1. Is petrol AT is good choice ?
2. How difficult to maintain Black color.
3. Is the deal with this discount is fine .
4. Should I go ahead or wait for 3 months for 2020, BS VI model.

Thanks in advance for you support.",,,,,,,
